"","city_id","commentary_primary","commentary_secondary","terr_id","sovereign_number","time_point","observation","point_id","type_reign","type_change","city_status","hanse","foreign_rule","multiple_1","multiple_2","multiple_3","multiple_4","multiple_5","multiple_6","multiple_7","multiple_8","multiple_9","multiple_10","multiple_11","multiple_12","multiple_13","multiple_14","multiple_15","multiple_16","uncertainty_1","uncertainty_2","uncertainty_3","source"
"9099",13022,"1511 tritt Johann von Kleve (aus der (Haupt-)Linie Mark der Grafen von Altena) die Herrschaft über Jülich-Berg an nach Aussterben der Linie Jülich-Berg-Ravensberg","","A098","",1550,14103,3,0,3,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"9100",13022,"1614 die Grafschaft Ravensberg durch Vertrag von Xanten an Brandenburg","","B3742","",1650,14105,4,0,7,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"9101",13022,"1614 die Grafschaft Ravensberg durch Vertrag von Xanten an Brandenburg","","B3742","",1750,14105,5,0,7,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"9102",13022,"1815 die ehem. Grafschaft Ravensberg durch den Wiener Kongress Preußen zugeschlagen","","B3742","",1850,14109,6,0,7,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"9103",13023,"10a: seit Anfang 14.Jh. Wareb die mit der Vogtei belehnten Edelherren von Steinfurt die Besitzer","","S662","",1400,14111,1,0,0,0,1,"","","","","","","","","","","","","","","","","",1,0,0,"10a"
"9104",13023,"","1421 Steinfurt nach dem Aussterben der Gerulfinger an die Götterswicker, die im gleichen Jahr Herren und Grafen zu Bentheim werden","B148","",1450,14116,2,6,3,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"9105",13023,"1421 Steinfurt nach dem Aussterben der Gerulfinger an die Götterswicker, die im gleichen Jahr Herren und Grafen zu Bentheim werden","","B148","",1450,14112,2,0,3,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"9106",13023,"1454 Abspaltung der Herrschaft Steinfurt von der Hauptlinie Bentheim","","B150","",1550,14113,3,0,11,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"9107",13023,"","1454 Abspaltung der Herrschaft Steinfurt von der Hauptlinie Bentheim","B150","",1550,14117,3,6,11,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"9108",13023,"10a: seit 1569 bleibt diesen durch einen Vergleich jedoch nur noch die Mediatherrschaft unter münsterscher Oberhoheit","","M328","",1650,14114,4,0,7,0,1,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"9109",13023,"","1454 Abspaltung der Herrschaft Steinfurt von der Hauptlinie Bentheim","B150","",1650,14117,4,6,11,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"9110",13023,"","1454 Abspaltung der Herrschaft Steinfurt von der Hauptlinie Bentheim","B150","",1750,14117,5,6,11,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"9111",13023,"10a: seit 1569 bleibt diesen durch einen Vergleich jedoch nur noch die Mediatherrschaft unter münsterscher Oberhoheit","","M328","",1750,14114,5,0,7,0,1,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"9112",13023,"1815 mit Wiener Kongress die ehem. Salm-Grumbachschen Teile des Hochstift Münster an Preußen","","B3742","",1850,14122,6,0,7,0,1,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"9113",13024,"10a: seit etwa 1200 zum Fürstbt. Münster","","M328","",1400,14125,1,0,0,0,1,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"9114",13024,"10a: seit etwa 1200 zum Fürstbt. Münster","","M328","",1450,14125,2,0,0,0,1,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"9115",13024,"10a: seit etwa 1200 zum Fürstbt. Münster","","M328","",1550,14125,3,0,0,0,1,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"9116",13024,"10a: seit etwa 1200 zum Fürstbt. Münster","","M328","",1650,14125,4,0,0,0,1,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"9117",13024,"10a: seit etwa 1200 zum Fürstbt. Münster","","M328","",1750,14125,5,0,0,0,1,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"9118",13024,"1815 mit Wiener Kongress das ehem. Fürstentum Salm an Preußen","","B3742","",1850,14128,6,0,7,0,1,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"9119",13025,"10a: seit 12.Jh. Zum Kurfürstentum Köln","","K148","",1400,14130,1,0,0,0,0,"","","","","","","","","","","","","","","","","",1,0,0,"10a"
"9120",13025,"10a: seit 12.Jh. Zum Kurfürstentum Köln","","K148","",1450,14130,2,0,0,0,0,"","","","","","","","","","","","","","","","","",1,0,0,"10a"
"9121",13025,"10a: seit 12.Jh. Zum Kurfürstentum Köln","","K148","",1550,14130,3,0,0,0,0,"","","","","","","","","","","","","","","","","",1,0,0,"10a"
"9122",13025,"10a: seit 12.Jh. Zum Kurfürstentum Köln","","K148","",1650,14130,4,0,0,0,0,"","","","","","","","","","","","","","","","","",1,0,0,"10a"
"9123",13025,"10a: seit 12.Jh. Zum Kurfürstentum Köln","","K148","",1750,14130,5,0,0,0,0,"","","","","","","","","","","","","","","","","",1,0,0,"10a"
"9124",13025,"10a: 1815 Preußen","","B3742","",1850,14134,6,0,7,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"9125",13026,"10a: seit dem Erlöschen der B. waren die Bischöfe von Paderborn Stadtherren über die ganze Stadt 1385","","P004","",1400,14139,1,0,3,0,1,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"9126",13026,"10a: seit dem Erlöschen der B. waren die Bischöfe von Paderborn Stadtherren über die ganze Stadt 1385","","P004","",1450,14139,2,0,3,0,1,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"9127",13026,"10a: seit dem Erlöschen der B. waren die Bischöfe von Paderborn Stadtherren über die ganze Stadt 1385","","P004","",1550,14139,3,0,3,0,1,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"9128",13026,"10a: seit dem Erlöschen der B. waren die Bischöfe von Paderborn Stadtherren über die ganze Stadt 1385","","P004","",1650,14139,4,0,3,0,1,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"9129",13026,"10a: seit dem Erlöschen der B. waren die Bischöfe von Paderborn Stadtherren über die ganze Stadt 1385","","P004","",1750,14139,5,0,3,0,1,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"9130",13026,"10a: 1813 Preußen; zur Hanse gehörte B. als mittelbares Glied","","B3742","",1850,14142,6,0,7,0,1,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"9131",13027,"1160 Abspaltung der Grafen von Berg-Altena mit Mark","","A098","",1400,14145,1,0,11,0,1,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"9132",13027,"1160 Abspaltung der Grafen von Berg-Altena mit Mark","","A098","",1450,14145,2,0,11,0,1,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"9133",13027,"1160 Abspaltung der Grafen von Berg-Altena mit Mark","","A098","",1550,14145,3,0,11,0,1,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"9134",13027,"1614 durch Vertrag von Xanten an Brandenburg","","B3742","",1650,14147,4,0,7,0,1,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"9135",13027,"1614 durch Vertrag von Xanten an Brandenburg","","B3742","",1750,14147,5,0,7,0,1,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"9136",13027,"1815 die Grafschaft Mark durch Wiener Kongress an Preußen","","B3742","",1850,14151,6,0,7,0,1,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"9137",13028,"10a: Fürstbt. Paderborn seit 1341","","P004","",1400,14153,1,0,0,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"9138",13028,"","10a: an Haxthausen verpfändet 1401-1582","H143","",1450,14154,2,2,0,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"9139",13028,"10a: Fürstbt. Paderborn seit 1341","","P004","",1450,14153,2,0,0,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"9140",13028,"","10a: an Haxthausen verpfändet 1401-1582","H143","",1550,14154,3,2,0,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"9141",13028,"10a: Fürstbt. Paderborn seit 1341","","P004","",1550,14153,3,0,0,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"9142",13028,"10a: Fürstbt. Paderborn seit 1341","","P004","",1650,14153,4,0,0,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"9143",13028,"10a: Fürstbt. Paderborn seit 1341","","P004","",1750,14153,5,0,0,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"9144",13028,"10a: dann Preußen","","B3742","",1850,14157,6,0,7,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"9145",13029,"10a: 1220 durch Kauf an Bischof von Köln","","K148","",1400,14161,1,0,5,0,1,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"9146",13029,"10a: 1220 durch Kauf an Bischof von Köln","","K148","",1450,14161,2,0,5,0,1,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"9147",13029,"10a: 1220 durch Kauf an Bischof von Köln","","K148","",1550,14161,3,0,5,0,1,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"9148",13029,"10a: 1220 durch Kauf an Bischof von Köln","","K148","",1650,14161,4,0,5,0,1,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"9149",13029,"10a: 1220 durch Kauf an Bischof von Köln","","K148","",1750,14161,5,0,5,0,1,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"9150",13029,"10a: 1816 an Preußen; Hansestadt","","B3742","",1850,14163,6,0,7,0,1,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"9151",13030,"10a: seit Mitte 13.Jh. Bemühten sich die Edelherren zur Lippe mit wachsenden Erfolgen um die Landeshoheit über B.","","L243","",1400,14165,1,0,0,0,0,"","","","","","","","","","","","","","","","","",1,0,0,"10a"
"9152",13030,"10a: seit Mitte 13.Jh. Bemühten sich die Edelherren zur Lippe mit wachsenden Erfolgen um die Landeshoheit über B.","","L243","",1450,14165,2,0,0,0,0,"","","","","","","","","","","","","","","","","",1,0,0,"10a"
"9153",13030,"10a: in der 1.Hälfte des 16.Jh. Setzen sich die Herzöge Jülich-Kleve durch","","A068","",1550,14166,3,0,0,0,0,"","","","","","","","","","","","","","","","","",1,0,0,"10a"
"9154",13030,"1614 die Grafschaft Ravensberg durch Vertrag von Xanten an Brandenburg","","B3742","",1650,14168,4,0,7,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"9155",13030,"1614 die Grafschaft Ravensberg durch Vertrag von Xanten an Brandenburg","","B3742","",1750,14168,5,0,7,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"9156",13030,"1815 die ehem. Grafschaft Ravensberg durch den Wiener Kongress Preußen zugeschlagen","","B3742","",1850,14172,6,0,7,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"9157",13031,"10a: Ende 14.Jh. Kam die Stadt an Paderborn","","P004","",1400,14175,1,0,0,0,0,"","","","","","","","","","","","","","","","","",1,0,0,"10a"
"9158",13031,"10a: Ende 14.Jh. Kam die Stadt an Paderborn","","P004","",1450,14175,2,0,0,0,0,"","","","","","","","","","","","","","","","","",1,0,0,"10a"
"9159",13031,"10a: Ende 14.Jh. Kam die Stadt an Paderborn","","P004","",1550,14175,3,0,0,0,0,"","","","","","","","","","","","","","","","","",1,0,0,"10a"
"9160",13031,"10a: Ende 14.Jh. Kam die Stadt an Paderborn","","P004","",1650,14175,4,0,0,0,0,"","","","","","","","","","","","","","","","","",1,0,0,"10a"
"9161",13031,"10a: Ende 14.Jh. Kam die Stadt an Paderborn","","P004","",1750,14175,5,0,0,0,0,"","","","","","","","","","","","","","","","","",1,0,0,"10a"
"9162",13031,"10a: dann Preußen","","B3742","",1850,14178,6,0,7,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"9163",13032,"10a: Edelherren von Steinfurt bis 1421; 3: 1129","","S662","",1400,14180,1,0,0,0,0,"","","","","","","","","","","","","","","","","",0,1,0,"3/10a"
"9164",13032,"10a: Grafen von Bentheim aus dem Hause Götterswick bis 1806","","B148","",1450,14181,2,0,3,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"9165",13032,"1454 Abspaltung der Herrschaft Steinfurt von der Hauptlinie Bentheim","","B150","",1550,14182,3,0,11,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"9166",13032,"1454 Abspaltung der Herrschaft Steinfurt von der Hauptlinie Bentheim","","B150","",1650,14182,4,0,11,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"9167",13032,"1454 Abspaltung der Herrschaft Steinfurt von der Hauptlinie Bentheim","","B150","",1750,14182,5,0,11,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"9168",13032,"10a: dann Preußen","","B3742","",1850,14186,6,0,7,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"9169",13033,"1368 nach Aussterben der Grafen von Kleve die Grafen von der Mark (aus der Linie Altena)","","A098","",1400,14189,1,0,3,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"9170",13033,"1368 nach Aussterben der Grafen von Kleve die Grafen von der Mark (aus der Linie Altena)","","A098","",1450,14189,2,0,3,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"9171",13033,"1368 nach Aussterben der Grafen von Kleve die Grafen von der Mark (aus der Linie Altena)","","A098","",1550,14189,3,0,3,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"9172",13033,"1614 durch Vertrag von Xanten das Herzogtum Kleve an Brandenburg","","B3742","",1650,14191,4,0,7,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"9173",13033,"1614 durch Vertrag von Xanten das Herzogtum Kleve an Brandenburg","","B3742","",1750,14191,5,0,7,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"9174",13033,"1815 das Herzogtum Kleve durch Wiener Kongress an Preußen","","B3742","",1850,14196,6,0,7,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"9175",13034,"3: 809/ 10a: C. gehörte bis 1803 zum Fürstbt. Münster","","M328","",1400,14199,1,0,0,0,1,"","","","","","","","","","","","","","","","","",0,1,0,"3/10a"
"9176",13034,"3: 809/ 10a: C. gehörte bis 1803 zum Fürstbt. Münster","","M328","",1450,14199,2,0,0,0,1,"","","","","","","","","","","","","","","","","",0,1,0,"3/10a"
"9177",13034,"3: 809/ 10a: C. gehörte bis 1803 zum Fürstbt. Münster","","M328","",1550,14199,3,0,0,0,1,"","","","","","","","","","","","","","","","","",0,1,0,"3/10a"
"9178",13034,"3: 809/ 10a: C. gehörte bis 1803 zum Fürstbt. Münster","","M328","",1650,14199,4,0,0,0,1,"","","","","","","","","","","","","","","","","",0,1,0,"3/10a"
"9179",13034,"3: 809/ 10a: C. gehörte bis 1803 zum Fürstbt. Münster","","M328","",1750,14199,5,0,0,0,1,"","","","","","","","","","","","","","","","","",0,1,0,"3/10a"
"9180",13034,"1815 mit Wiener Kongress die ehem. Salm-Grumbachschen Teile des Hochstift Münster an Preußen","","B3742","",1850,14204,6,0,7,0,1,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"9181",13035,"10a: lag im Gebiet des kurkölnischen Vests Recklinghausen bis 1803","","K148","",1400,14206,1,0,0,0,0,"","","","","","","","","","","","","","","","","",0,1,0,"10a, 1"
"9182",13035,"10a: lag im Gebiet des kurkölnischen Vests Recklinghausen bis 1803","","K148","",1450,14206,2,0,0,0,0,"","","","","","","","","","","","","","","","","",0,1,0,"10a, 1"
"9183",13035,"10a: lag im Gebiet des kurkölnischen Vests Recklinghausen bis 1803","","K148","",1550,14206,3,0,0,0,0,"","","","","","","","","","","","","","","","","",0,1,0,"10a, 1"
"9184",13035,"10a: lag im Gebiet des kurkölnischen Vests Recklinghausen bis 1803","","K148","",1650,14206,4,0,0,0,0,"","","","","","","","","","","","","","","","","",0,1,0,"10a, 1"
"9185",13035,"10a: lag im Gebiet des kurkölnischen Vests Recklinghausen bis 1803","","K148","",1750,14206,5,0,0,0,0,"","","","","","","","","","","","","","","","","",0,1,0,"10a, 1"
"9186",13035,"1815 Recklinghausen und Dülmen an Preußen","","B3742","",1850,14210,6,0,7,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"9187",13036,"3: 1250/ 10a: D. gehörte zum Fürstbt. Paderborn","","P004","",1400,14212,1,0,0,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"9188",13036,"3: 1250/ 10a: D. gehörte zum Fürstbt. Paderborn","","P004","",1450,14212,2,0,0,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"9189",13036,"3: 1250/ 10a: D. gehörte zum Fürstbt. Paderborn","","P004","",1550,14212,3,0,0,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"9190",13036,"3: 1250/ 10a: D. gehörte zum Fürstbt. Paderborn","","P004","",1650,14212,4,0,0,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"9191",13036,"3: 1250/ 10a: D. gehörte zum Fürstbt. Paderborn","","P004","",1750,14212,5,0,0,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"9192",13036,"10a: dann wieder Preußen","","B3742","",1850,14215,6,0,7,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"9193",13037,"10a: landesherren waren die Edlen Herren zur Lippe zuerst gennant 1123","","L243","",1400,14217,1,0,0,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"9194",13037,"10a: landesherren waren die Edlen Herren zur Lippe zuerst gennant 1123","","L243","",1450,14217,2,0,0,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"9195",13037,"10a: landesherren waren die Edlen Herren zur Lippe zuerst gennant 1123","","L243","",1550,14217,3,0,0,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"9196",13037,"10a: landesherren waren die Edlen Herren zur Lippe zuerst gennant 1123","","L243","",1650,14217,4,0,0,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"9197",13037,"10a: landesherren waren die Edlen Herren zur Lippe zuerst gennant 1123","","L243","",1750,14217,5,0,0,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"9198",13037,"10a: landesherren waren die Edlen Herren zur Lippe zuerst gennant 1123","","L243","",1850,14217,6,0,0,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"9199",13038,"10a: lag im Gebiet des kurkölnischen Vests Recklinghausen bis 1803; 3: 1032","","K148","",1400,14219,1,0,0,0,1,"","","","","","","","","","","","","","","","","",0,1,0,"3/10a"
"9200",13038,"10a: lag im Gebiet des kurkölnischen Vests Recklinghausen bis 1803; 3: 1032","","K148","",1450,14219,2,0,0,0,1,"","","","","","","","","","","","","","","","","",0,1,0,"3/10a"
"9201",13038,"","10a: Verpfändet von 1446-1476 an den Herren von Gemen","G068","",1450,14220,2,2,0,0,1,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"9202",13038,"10a: lag im Gebiet des kurkölnischen Vests Recklinghausen bis 1803; 3: 1032","","K148","",1550,14219,3,0,0,0,1,"","","","","","","","","","","","","","","","","",0,1,0,"3/10a"
"9203",13038,"","10a: Verpfändet von 1476 an die Grafen von Schaumburg bis 1576","H424","",1550,14221,3,2,11,0,1,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"9204",13038,"10a: lag im Gebiet des kurkölnischen Vests Recklinghausen bis 1803; 3: 1032","","K148","",1650,14219,4,0,0,0,1,"","","","","","","","","","","","","","","","","",0,1,0,"3/10a"
"9205",13038,"10a: lag im Gebiet des kurkölnischen Vests Recklinghausen bis 1803; 3: 1032","","K148","",1750,14219,5,0,0,0,1,"","","","","","","","","","","","","","","","","",0,1,0,"3/10a"
"9206",13038,"1815 Recklinghausen und Dülmen an Preußen","","B3742","",1850,14225,6,0,7,0,1,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"9207",13039,"Lale: 1226/ 10a: Reichsstadt","","D147","",1400,14227,1,0,0,2,1,"","","","","","","","","","","","","","","","","",0,0,0,"Lale/10a"
"9208",13039,"Lale: 1226/ 10a: Reichsstadt","","D147","",1450,14227,2,0,0,2,1,"","","","","","","","","","","","","","","","","",0,0,0,"Lale/10a"
"9209",13039,"Lale: 1226/ 10a: Reichsstadt","","D147","",1550,14227,3,0,0,2,1,"","","","","","","","","","","","","","","","","",0,0,0,"Lale/10a"
"9210",13039,"Lale: 1226/ 10a: Reichsstadt","","D147","",1650,14227,4,0,0,2,1,"","","","","","","","","","","","","","","","","",0,0,0,"Lale/10a"
"9211",13039,"Lale: 1226/ 10a: Reichsstadt","","D147","",1750,14227,5,0,0,2,1,"","","","","","","","","","","","","","","","","",0,0,0,"Lale/10a"
"9212",13039,"10a: ab 1813 preußisch; Hansestadt","","B3742","",1850,14232,6,0,7,0,1,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"9213",13040,"","10a: um 1324 durch Heirat an die von Volmestein","0V0006","",1400,14237,1,6,2,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"9214",13040,"10a: der Oberhof war im Besitz der Osnabrücker Domkirche","","O136","",1400,14234,1,0,0,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"9215",13040,"10a: der Oberhof war im Besitz der Osnabrücker Domkirche","","O136","",1450,14234,2,0,0,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"9216",13040,"","10a: um 1324 durch Heirat an die von Volmestein","0V0006","",1450,14237,2,6,2,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"9217",13040,"10a: der Oberhof war im Besitz der Osnabrücker Domkirche","","O136","",1550,14234,3,0,0,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"9218",13040,"","10a: um 1324 durch Heirat an die von Volmestein","0V0006","",1550,14237,3,6,2,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"9219",13040,"","10a: um 1324 durch Heirat an die von Volmestein","0V0006","",1650,14237,4,6,2,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"9220",13040,"10a: der Oberhof war im Besitz der Osnabrücker Domkirche","","O136","",1650,14234,4,0,0,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"9221",13040,"","10a: um 1324 durch Heirat an die von Volmestein","0V0006","",1750,14237,5,6,2,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"9222",13040,"10a: der Oberhof war im Besitz der Osnabrücker Domkirche","","O136","",1750,14234,5,0,0,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"9223",13040,"10a: dann wieder Preußen","","B3742","",1850,14242,6,0,7,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"9224",13041,"","10a: 10a: Herren von D. seit dem 13.Jh. Belehnt","0D0018","",1400,14245,1,6,0,0,0,"","","","","","","","","","","","","","","","","",1,0,0,"10a"
"9225",13041,"10a: Paderborn; 3:1189","","P004","",1400,14244,1,0,0,0,0,"","","","","","","","","","","","","","","","","",0,1,0,"3/10a"
"9226",13041,"","10a: 10a: Herren von D. seit dem 13.Jh. Belehnt","0D0018","",1450,14245,2,6,0,0,0,"","","","","","","","","","","","","","","","","",1,0,0,"10a"
"9227",13041,"10a: Paderborn; 3:1189","","P004","",1450,14244,2,0,0,0,0,"","","","","","","","","","","","","","","","","",0,1,0,"3/10a"
"9228",13041,"10a: Paderborn; 3:1189","","P004","",1550,14244,3,0,0,0,0,"","","","","","","","","","","","","","","","","",0,1,0,"3/10a"
"9229",13041,"","10a: 10a: Herren von D. seit dem 13.Jh. Belehnt","0D0018","",1550,14245,3,6,0,0,0,"","","","","","","","","","","","","","","","","",1,0,0,"10a"
"9230",13041,"","10a: 10a: Herren von D. seit dem 13.Jh. Belehnt","0D0018","",1650,14245,4,6,0,0,0,"","","","","","","","","","","","","","","","","",1,0,0,"10a"
"9231",13041,"10a: Paderborn; 3:1189","","P004","",1650,14244,4,0,0,0,0,"","","","","","","","","","","","","","","","","",0,1,0,"3/10a"
"9232",13041,"","10a: 10a: Herren von D. seit dem 13.Jh. Belehnt","0D0018","",1750,14245,5,6,0,0,0,"","","","","","","","","","","","","","","","","",1,0,0,"10a"
"9233",13041,"10a: Paderborn; 3:1189","","P004","",1750,14244,5,0,0,0,0,"","","","","","","","","","","","","","","","","",0,1,0,"3/10a"
"9234",13041,"10a: dann wieder Preußen","","B3742","",1850,14248,6,0,7,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"9235",13042,"10a: der sie 1318 der Paderborner Kirche schenkte","","P004","",1400,14251,1,0,10,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"9236",13042,"","10a: im 15.Jh. An einen Herrn von Lippe verpfändet","L243","",1400,14253,1,2,0,0,0,"","","","","","","","","","","","","","","","","",1,0,0,"10a"
"9237",13042,"","10a: im 15.Jh. An einen Herrn von Lippe verpfändet","L243","",1450,14253,2,2,0,0,0,"","","","","","","","","","","","","","","","","",1,0,0,"10a"
"9238",13042,"10a: der sie 1318 der Paderborner Kirche schenkte","","P004","",1450,14251,2,0,10,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"9239",13042,"10a: der sie 1318 der Paderborner Kirche schenkte","","P004","",1550,14251,3,0,10,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"9240",13042,"10a: der sie 1318 der Paderborner Kirche schenkte","","P004","",1650,14251,4,0,10,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"9241",13042,"10a: der sie 1318 der Paderborner Kirche schenkte","","P004","",1750,14251,5,0,10,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"9242",13042,"10a: dann wieder Preußen","","B3742","",1850,14256,6,0,7,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"9243",13043,"10a: 1231 D. gehörte dann immer zum kurkölnischen Hzt. Westfalen","","K148","",1400,14258,1,0,0,0,1,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"9244",13043,"10a: 1231 D. gehörte dann immer zum kurkölnischen Hzt. Westfalen","","K148","",1450,14258,2,0,0,0,1,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"9245",13043,"10a: 1231 D. gehörte dann immer zum kurkölnischen Hzt. Westfalen","","K148","",1550,14258,3,0,0,0,1,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"9246",13043,"10a: 1231 D. gehörte dann immer zum kurkölnischen Hzt. Westfalen","","K148","",1650,14258,4,0,0,0,1,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"9247",13043,"10a: 1231 D. gehörte dann immer zum kurkölnischen Hzt. Westfalen","","K148","",1750,14258,5,0,0,0,1,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"9248",13043,"10a: dann wieder Preußen; Hansemitglied","","B3742","",1850,14260,6,0,0,0,1,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"9249",13044,"3: um 1000/10a: gehörte zum Stift Münster; von 1470-1611 Beziehungen zur Hanse Bekannt","","M328","",1400,14262,1,0,0,0,1,"","","","","","","","","","","","","","","","","",1,0,0,"10a"
"9250",13044,"3: um 1000/10a: gehörte zum Stift Münster; von 1470-1611 Beziehungen zur Hanse Bekannt","","M328","",1450,14262,2,0,0,0,1,"","","","","","","","","","","","","","","","","",1,0,0,"10a"
